year,rank,id,uri,track_href,analysis_url,wk_title,wk_artist,sp_title,sp_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
2017,43,43bCmCI0nSgcT7QdMXY6LV,spotify:track:43bCmCI0nSgcT7QdMXY6LV,https://api.spotify.com/v1/tracks/43bCmCI0nSgcT7QdMXY6LV,https://api.spotify.com/v1/audio-analysis/43bCmCI0nSgcT7QdMXY6LV,Side to Side,Ariana Grande  Nicki Minaj,Side To Side,"['Ariana Grande', 'Nicki Minaj']",0.649,0.736,6.0,-5.84,0.0,0.23,0.0528,0.0,0.235,0.612,159.182,audio_features,226160.0,4.0
2017,44,4ZsgZW14T1FKBFijMotEgv,spotify:track:4ZsgZW14T1FKBFijMotEgv,https://api.spotify.com/v1/tracks/4ZsgZW14T1FKBFijMotEgv,https://api.spotify.com/v1/audio-analysis/4ZsgZW14T1FKBFijMotEgv,Rockabye,Clean Bandit  Sean Paul and Anne-Marie,Rockabye,"['Clean Bandit', 'Sean Paul', 'Anne-Marie']",0.724,0.759,9.0,-3.996,0.0,0.0544,0.411,0.0,0.437,0.765,101.943,audio_features,250456.0,4.0
2017,45,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,Feel It Still,['Portugal. The Man'],0.801,0.795,1.0,-5.115,0.0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,163253.0,4.0
2017,46,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake  Justin Bieber,Let Me Love You,"['DJ Snake', 'Justin Bieber']",0.475,0.715,8.0,-5.371,1.0,0.058,0.0863,2.67e-05,0.135,0.159,199.892,audio_features,205947.0,4.0
2017,47,0yvPEnB032fojLfVluFjUv,spotify:track:0yvPEnB032fojLfVluFjUv,https://api.spotify.com/v1/tracks/0yvPEnB032fojLfVluFjUv,https://api.spotify.com/v1/audio-analysis/0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Demi Lovato,Sorry Not Sorry,['Demi Lovato'],0.705,0.643,11.0,-6.929,0.0,0.232,0.0242,0.0,0.262,0.884,143.944,audio_features,203760.0,4.0
2017,48,5eqK0tbzUPo2SoeZsov04s,spotify:track:5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/tracks/5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/audio-analysis/5eqK0tbzUPo2SoeZsov04s,Bank Account,21 Savage,Bank Account,['21 Savage'],0.884,0.347,8.0,-8.227,0.0,0.35,0.015,7e-06,0.0871,0.376,75.016,audio_features,220307.0,4.0
2017,49,1WkMMavIMc4JZ8cfMmxHkI,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,Can't Stop the Feeling!,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",['Justin Timberlake'],0.669,0.832,0.0,-5.721,1.0,0.0682,0.0106,0.0,0.0968,0.7,113.035,audio_features,237547.0,4.0
2017,50,0GzmMQizDeA2NVMUaZksv0,spotify:track:0GzmMQizDeA2NVMUaZksv0,https://api.spotify.com/v1/tracks/0GzmMQizDeA2NVMUaZksv0,https://api.spotify.com/v1/audio-analysis/0GzmMQizDeA2NVMUaZksv0,Mi Gente,J Balvin and Willy William  Beyoncé,Mi Gente (feat. Beyoncé),"['J Balvin', 'Willy William', 'Beyoncé']",0.759,0.716,11.0,-6.36,0.0,0.0818,0.0223,0.0,0.231,0.469,105.009,audio_features,209733.0,4.0
2017,51,1zB4vmk8tFRmM9UULNzbLB,spotify:track:1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,Thunder,['Imagine Dragons'],0.604,0.822,0.0,-4.833,1.0,0.0438,0.00672,0.134,0.147,0.288,167.997,audio_features,187147.0,4.0
2017,52,1rkfJLgTlB6XYNjgZ0sVaK,spotify:track:1rkfJLgTlB6XYNjgZ0sVaK,https://api.spotify.com/v1/tracks/1rkfJLgTlB6XYNjgZ0sVaK,https://api.spotify.com/v1/audio-analysis/1rkfJLgTlB6XYNjgZ0sVaK,T-Shirt,Migos,T-Shirt,['Migos'],0.865,0.687,10.0,-3.744,0.0,0.217,0.242,0.0,0.158,0.486,139.023,audio_features,242407.0,4.0
2017,53,4knL4iPxPOZjQzTUlELGSY,spotify:track:4knL4iPxPOZjQzTUlELGSY,https://api.spotify.com/v1/tracks/4knL4iPxPOZjQzTUlELGSY,https://api.spotify.com/v1/audio-analysis/4knL4iPxPOZjQzTUlELGSY,Rake It Up,Yo Gotti  Nicki Minaj,Rake It Up (feat. Nicki Minaj),"['Yo Gotti', 'Nicki Minaj']",0.91,0.444,1.0,-8.126,0.0,0.344,0.022,0.0,0.137,0.53,149.953,audio_features,276333.0,4.0
2017,54,0AS63m1wHv9n4VVRizK6Hc,spotify:track:0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,Mercy,['Shawn Mendes'],0.554,0.662,11.0,-4.957,0.0,0.0821,0.126,0.0,0.111,0.338,148.122,audio_features,208733.0,4.0
2017,55,4Q3N4Ct4zCuIHuZ65E3BD4,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/tracks/4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/audio-analysis/4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,Tunnel Vision,['Kodak Black'],0.497,0.489,11.0,-7.724,0.0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,audio_features,268187.0,4.0
2017,56,0e7ipj03S05BNilyu5bRzt,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,Rockstar,Post Malone  21 Savage,rockstar (feat. 21 Savage),"['Post Malone', '21 Savage']",0.585,0.52,5.0,-6.136,0.0,0.0713,0.124,7.75e-05,0.131,0.129,159.798,audio_features,218147.0,4.0
2017,57,10M2Ex445zw585Ducldzkw,spotify:track:10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/tracks/10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/audio-analysis/10M2Ex445zw585Ducldzkw,In Case You Didn't Know,Brett Young,In Case You Didn't Know,['Brett Young'],0.607,0.536,10.0,-7.306,1.0,0.0302,0.386,0.0,0.102,0.436,147.992,audio_features,224853.0,4.0
2017,58,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,Heathens,['Twenty One Pilots'],0.732,0.396,4.0,-9.348,0.0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,195920.0,4.0
2017,59,126oeltvIg79HHP4yAi4rq,spotify:track:126oeltvIg79HHP4yAi4rq,https://api.spotify.com/v1/tracks/126oeltvIg79HHP4yAi4rq,https://api.spotify.com/v1/audio-analysis/126oeltvIg79HHP4yAi4rq,Now or Never,Halsey,Now Or Never,['Halsey'],0.67,0.585,6.0,-4.861,0.0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,audio_features,214802.0,4.0
2017,60,5hTpBe8h35rJ67eAWHQsJx,spotify:track:5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/audio-analysis/5hTpBe8h35rJ67eAWHQsJx,Caroline,Aminé,Caroline,['Aminé'],0.94,0.335,5.0,-10.179,0.0,0.505,0.17,0.0,0.262,0.707,120.04,audio_features,209640.0,4.0
2017,61,0pSBuHjILhNEo55xK1zrRt,spotify:track:0pSBuHjILhNEo55xK1zrRt,https://api.spotify.com/v1/tracks/0pSBuHjILhNEo55xK1zrRt,https://api.spotify.com/v1/audio-analysis/0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,Rolex,['Ayo & Teo'],0.804,0.886,1.0,-2.512,1.0,0.04,0.0837,0.0,0.266,0.789,144.946,audio_features,238587.0,4.0
2017,62,6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,DNA,Kendrick Lamar,DNA.,['Kendrick Lamar'],0.638,0.523,1.0,-6.664,1.0,0.357,0.00454,0.0,0.0842,0.422,139.913,audio_features,185947.0,4.0
2017,63,1lItf5ZXJc1by9SbPeljFd,spotify:track:1lItf5ZXJc1by9SbPeljFd,https://api.spotify.com/v1/tracks/1lItf5ZXJc1by9SbPeljFd,https://api.spotify.com/v1/audio-analysis/1lItf5ZXJc1by9SbPeljFd,Juju on That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,Juju on That Beat (TZ Anthem),"['Zay Hilfigerrr', 'Zayion McCall']",0.807,0.887,1.0,-3.892,1.0,0.275,0.00381,0.0,0.391,0.78,160.517,audio_features,144244.0,4.0
2017,64,6mapJIPnQ23RTAevUoE0DL,spotify:track:6mapJIPnQ23RTAevUoE0DL,https://api.spotify.com/v1/tracks/6mapJIPnQ23RTAevUoE0DL,https://api.spotify.com/v1/audio-analysis/6mapJIPnQ23RTAevUoE0DL,Swang,Rae Sremmurd,Swang,['Rae Sremmurd'],0.681,0.314,8.0,-9.319,1.0,0.0581,0.2,9.82e-06,0.1,0.166,139.992,audio_features,208120.0,4.0
2017,65,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,Passionfruit,['Drake'],0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,298941.0,4.0
2017,66,6SwRhMLwNqEi6alNPVG00n,spotify:track:6SwRhMLwNqEi6alNPVG00n,https://api.spotify.com/v1/tracks/6SwRhMLwNqEi6alNPVG00n,https://api.spotify.com/v1/audio-analysis/6SwRhMLwNqEi6alNPVG00n,Loyalty,Kendrick Lamar  Rihanna,LOYALTY. FEAT. RIHANNA.,"['Kendrick Lamar', 'Rihanna']",0.658,0.535,9.0,-8.983,0.0,0.0573,0.0265,0.0,0.2,0.419,110.684,audio_features,227360.0,4.0
2017,67,0jdny0dhgjUwoIp5GkqEaA,spotify:track:0jdny0dhgjUwoIp5GkqEaA,https://api.spotify.com/v1/tracks/0jdny0dhgjUwoIp5GkqEaA,https://api.spotify.com/v1/audio-analysis/0jdny0dhgjUwoIp5GkqEaA,Praying,Kesha,Praying,['Kesha'],0.543,0.39,10.0,-7.202,1.0,0.0322,0.489,0.0,0.111,0.303,73.415,audio_features,230267.0,4.0
2017,68,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,Goosebumps,Travis Scott,goosebumps,['Travis Scott'],0.841,0.728,7.0,-3.37,1.0,0.0484,0.0847,0.0,0.149,0.43,130.049,audio_features,243837.0,4.0
2017,69,7gwLQ4tZ5UdZ7qNcDyJ8wr,spotify:track:7gwLQ4tZ5UdZ7qNcDyJ8wr,https://api.spotify.com/v1/tracks/7gwLQ4tZ5UdZ7qNcDyJ8wr,https://api.spotify.com/v1/audio-analysis/7gwLQ4tZ5UdZ7qNcDyJ8wr,Cold,Maroon 5  Future,Cold (feat. Future),"['Maroon 5', 'Future']",0.692,0.717,9.0,-6.346,0.0,0.107,0.138,0.0,0.0464,0.412,99.838,audio_features,234308.0,4.0
2017,70,0qy5D3OJre7SPJNMOL9I71,spotify:track:0qy5D3OJre7SPJNMOL9I71,https://api.spotify.com/v1/tracks/0qy5D3OJre7SPJNMOL9I71,https://api.spotify.com/v1/audio-analysis/0qy5D3OJre7SPJNMOL9I71,Broccoli,DRAM  Lil Yachty,Broccoli,"['DRAM', 'Lil Yachty']",0.886,0.525,8.0,-7.39,1.0,0.132,0.236,0.0,0.057,0.708,145.99,audio_features,225205.0,4.0
2017,71,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,Slide,Calvin Harris  Frank Ocean and Migos,Slide (feat. Frank Ocean & Migos),"['Calvin Harris', 'Frank Ocean', 'Migos', 'Funk Wav']",0.736,0.795,1.0,-3.299,0.0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,230813.0,4.0
2017,72,7zVCrzzEJU7u24sbJPXA5W,spotify:track:7zVCrzzEJU7u24sbJPXA5W,https://api.spotify.com/v1/tracks/7zVCrzzEJU7u24sbJPXA5W,https://api.spotify.com/v1/audio-analysis/7zVCrzzEJU7u24sbJPXA5W,What Ifs,Kane Brown  Lauren Alaina,What Ifs (feat. Lauren Alaina),"['Kane Brown', 'Lauren Alaina']",0.612,0.799,10.0,-4.603,1.0,0.0275,0.00898,0.0,0.172,0.687,125.976,audio_features,188253.0,4.0
2017,73,7qvxFz3JodM0A7xEM7k3YD,spotify:track:7qvxFz3JodM0A7xEM7k3YD,https://api.spotify.com/v1/tracks/7qvxFz3JodM0A7xEM7k3YD,https://api.spotify.com/v1/audio-analysis/7qvxFz3JodM0A7xEM7k3YD,Chained to the Rhythm,Katy Perry  Skip Marley,Chained To The Rhythm,"['Katy Perry', 'Skip Marley']",0.562,0.8,0.0,-5.404,1.0,0.112,0.0814,0.0,0.199,0.471,95.029,audio_features,237733.0,4.0
2017,74,4RyPhLAQD2PLz1XNTnntrA,spotify:track:4RyPhLAQD2PLz1XNTnntrA,https://api.spotify.com/v1/tracks/4RyPhLAQD2PLz1XNTnntrA,https://api.spotify.com/v1/audio-analysis/4RyPhLAQD2PLz1XNTnntrA,Feels,"Calvin Harris  Pharrell Williams, Katy Perry and Big Sean",Feels,['2017 Dynamo Hitz'],0.898,0.571,2.0,-6.382,1.0,0.0449,0.108,0.0,0.0812,0.849,100.99,audio_features,223451.0,4.0
2017,75,0SuLAslEMFZAXf0SwY7syi,spotify:track:0SuLAslEMFZAXf0SwY7syi,https://api.spotify.com/v1/tracks/0SuLAslEMFZAXf0SwY7syi,https://api.spotify.com/v1/audio-analysis/0SuLAslEMFZAXf0SwY7syi,All Time Low,Jon Bellion,All Time Low,['Jon Bellion'],0.617,0.567,0.0,-4.188,1.0,0.0828,0.0584,0.0,0.0933,0.505,90.246,audio_features,217603.0,4.0
2017,76,6xHI9KjUjYT0FPtGO8Mxa1,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,https://api.spotify.com/v1/tracks/6xHI9KjUjYT0FPtGO8Mxa1,https://api.spotify.com/v1/audio-analysis/6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,Luke Combs,Hurricane,['Luke Combs'],0.464,0.813,10.0,-6.185,1.0,0.0416,0.0153,0.0,0.254,0.515,75.977,audio_features,222533.0,4.0
2017,77,1mXVgsBdtIVeCLJnSnmtdV,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,Too Good at Goodbyes,Sam Smith,Too Good At Goodbyes,['Sam Smith'],0.715,0.372,5.0,-8.237,1.0,0.0443,0.638,0.0,0.169,0.474,91.931,audio_features,201000.0,4.0
2017,78,5Z3GHaZ6ec9bsiI5BenrbY,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,Young Dumb & Broke,['Khalid'],0.799,0.539,1.0,-6.351,1.0,0.0421,0.199,1.66e-05,0.165,0.394,136.948,audio_features,202547.0,4.0
2017,79,1e1JKLEDKP7hEQzJfNAgPl,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/tracks/1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/audio-analysis/1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,Magnolia,['Playboi Carti'],0.791,0.582,11.0,-7.323,0.0,0.286,0.0114,0.0,0.35,0.443,162.991,audio_features,181812.0,4.0
2017,80,0q75NwOoFiARAVp4EXU4Bs,spotify:track:0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,Love Galore,SZA  Travis Scott,Love Galore (feat. Travis Scott),"['SZA', 'Travis Scott']",0.795,0.594,0.0,-6.2,1.0,0.0748,0.112,0.0,0.162,0.409,135.002,audio_features,275080.0,4.0
2017,81,1f5cbQtDrykjarZVrShaDI,spotify:track:1f5cbQtDrykjarZVrShaDI,https://api.spotify.com/v1/tracks/1f5cbQtDrykjarZVrShaDI,https://api.spotify.com/v1/audio-analysis/1f5cbQtDrykjarZVrShaDI,Drowning,A Boogie wit da Hoodie  Kodak Black,Drowning (feat. Kodak Black),"['A Boogie Wit da Hoodie', 'Kodak Black']",0.839,0.81,5.0,-5.274,0.0,0.0568,0.501,0.0,0.117,0.814,129.014,audio_features,209269.0,4.0
2017,82,4uVpdE5edpewSF61RZM21l,spotify:track:4uVpdE5edpewSF61RZM21l,https://api.spotify.com/v1/tracks/4uVpdE5edpewSF61RZM21l,https://api.spotify.com/v1/audio-analysis/4uVpdE5edpewSF61RZM21l,Starving,Hailee Steinfeld and Grey  Zedd,Starving,"['Hailee Steinfeld', 'Grey', 'Zedd']",0.728,0.616,4.0,-4.238,1.0,0.0645,0.378,0.0,0.105,0.508,99.962,audio_features,181880.0,4.0
2017,83,5tFep7dXGd7vEJ668wTPux,spotify:track:5tFep7dXGd7vEJ668wTPux,https://api.spotify.com/v1/tracks/5tFep7dXGd7vEJ668wTPux,https://api.spotify.com/v1/audio-analysis/5tFep7dXGd7vEJ668wTPux,Both,Gucci Mane  Drake,Both (feat. Drake),"['Gucci Mane', 'Drake']",0.85,0.405,7.0,-7.509,0.0,0.225,0.119,0.000118,0.0707,0.344,139.976,audio_features,190312.0,4.0
2017,84,0Qh38w01QRXK6KHIv0e3hb,spotify:track:0Qh38w01QRXK6KHIv0e3hb,https://api.spotify.com/v1/tracks/0Qh38w01QRXK6KHIv0e3hb,https://api.spotify.com/v1/audio-analysis/0Qh38w01QRXK6KHIv0e3hb,What About Us,Pink,What About Us,['P!nk'],0.491,0.588,1.0,-6.177,1.0,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,audio_features,269600.0,4.0
2017,85,1Fg46JadAkJ9ugw7mSBUSN,spotify:track:1Fg46JadAkJ9ugw7mSBUSN,https://api.spotify.com/v1/tracks/1Fg46JadAkJ9ugw7mSBUSN,https://api.spotify.com/v1/audio-analysis/1Fg46JadAkJ9ugw7mSBUSN,Swalla,Jason Derulo  Nicki Minaj and Ty Dolla Sign,Swalla (feat. Nicki Minaj and Ty Dolla $ign) - After Dark Remix,"['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']",0.352,0.668,8.0,-5.918,0.0,0.39,0.418,0.0,0.402,0.536,78.78,audio_features,272465.0,4.0
2017,86,0TBgMKD86t1VP3IzhxCoUl,spotify:track:0TBgMKD86t1VP3IzhxCoUl,https://api.spotify.com/v1/tracks/0TBgMKD86t1VP3IzhxCoUl,https://api.spotify.com/v1/audio-analysis/0TBgMKD86t1VP3IzhxCoUl,Slippery,Migos  Gucci Mane,Slippery (feat. Gucci Mane),"['Migos', 'Gucci Mane']",0.92,0.675,1.0,-5.661,0.0,0.263,0.307,0.0,0.104,0.749,141.967,audio_features,304041.0,4.0
2017,87,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,Sign of the Times,['Harry Styles'],0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,340707.0,4.0
2017,88,4jL6WWKFDqCOPo2hC3VhSS,spotify:track:4jL6WWKFDqCOPo2hC3VhSS,https://api.spotify.com/v1/tracks/4jL6WWKFDqCOPo2hC3VhSS,https://api.spotify.com/v1/audio-analysis/4jL6WWKFDqCOPo2hC3VhSS,Water Under the Bridge,Adele,Water Under the Bridge,['Adele'],0.59,0.833,5.0,-6.503,0.0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,audio_features,240439.0,4.0
2017,89,1UZOjK1BwmwWU14Erba9CZ,spotify:track:1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,Malibu,['Miley Cyrus'],0.573,0.781,8.0,-6.406,1.0,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,audio_features,231907.0,4.0
2017,90,5eCkuGPZNl4mISFNPgr3Dd,spotify:track:5eCkuGPZNl4mISFNPgr3Dd,https://api.spotify.com/v1/tracks/5eCkuGPZNl4mISFNPgr3Dd,https://api.spotify.com/v1/audio-analysis/5eCkuGPZNl4mISFNPgr3Dd,Down,Marian Hill,Down,['Marian Hill'],0.678,0.357,0.0,-14.712,0.0,0.128,0.675,0.00569,0.124,0.0661,113.301,audio_features,197773.0,5.0
2017,91,5lNuqFVMca4vPupY10cH0J,spotify:track:5lNuqFVMca4vPupY10cH0J,https://api.spotify.com/v1/tracks/5lNuqFVMca4vPupY10cH0J,https://api.spotify.com/v1/audio-analysis/5lNuqFVMca4vPupY10cH0J,No Promises,Cheat Codes  Demi Lovato,No Promises (feat. Demi Lovato),"['Cheat Codes', 'Demi Lovato']",0.739,0.619,10.0,-6.669,1.0,0.162,0.0572,0.0,0.105,0.58,112.961,audio_features,222787.0,4.0
2017,92,3QGsuHI8jO1Rx4JWLUh9jd,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,Treat You Better,['Shawn Mendes'],0.443,0.82,10.0,-4.091,0.0,0.34,0.107,0.0,0.107,0.771,82.697,audio_features,187973.0,4.0
2017,93,1XRgIKC5TPwo7nWGyKqgG0,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/tracks/1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/audio-analysis/1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag,Gucci Mane  Migos,I Get the Bag (feat. Migos),"['Gucci Mane', 'Migos']",0.89,0.633,11.0,-5.475,1.0,0.168,0.0232,0.000343,0.0993,0.425,139.948,audio_features,233087.0,4.0
2017,94,7mS200vKsSSVgrbMxWza54,spotify:track:7mS200vKsSSVgrbMxWza54,https://api.spotify.com/v1/tracks/7mS200vKsSSVgrbMxWza54,https://api.spotify.com/v1/audio-analysis/7mS200vKsSSVgrbMxWza54,Small Town Boy,Dustin Lynch,Small Town Boy,['Dustin Lynch'],0.555,0.744,9.0,-6.016,1.0,0.0287,0.0251,0.0,0.359,0.673,73.012,audio_features,205733.0,4.0
2017,95,3J8Q6aBhjpvao8BsBQ6H9Y,spotify:track:3J8Q6aBhjpvao8BsBQ6H9Y,https://api.spotify.com/v1/tracks/3J8Q6aBhjpvao8BsBQ6H9Y,https://api.spotify.com/v1/audio-analysis/3J8Q6aBhjpvao8BsBQ6H9Y,Everyday We Lit,YFN Lucci  PnB Rock,Everyday We Lit (feat. PnB Rock),"['YFN Lucci', 'PnB Rock']",0.758,0.646,7.0,-4.701,1.0,0.113,0.128,0.0,0.0776,0.589,155.949,audio_features,197171.0,4.0
2017,96,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,Havana,Camila Cabello  Young Thug,Havana (feat. Young Thug),"['Camila Cabello', 'Young Thug']",0.765,0.523,2.0,-4.333,1.0,0.03,0.184,3.56e-05,0.132,0.394,104.988,audio_features,217307.0,4.0
2017,97,2j5hsQvApottzvTn4pFJWF,spotify:track:2j5hsQvApottzvTn4pFJWF,https://api.spotify.com/v1/tracks/2j5hsQvApottzvTn4pFJWF,https://api.spotify.com/v1/audio-analysis/2j5hsQvApottzvTn4pFJWF,What Lovers Do,Maroon 5  SZA,What Lovers Do (feat. SZA),"['Maroon 5', 'SZA']",0.8,0.598,5.0,-5.131,0.0,0.0617,0.0798,5.47e-06,0.1,0.422,109.998,audio_features,199849.0,4.0
2017,98,6Se3x9ANMLv0dCDsjGmEjh,spotify:track:6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/tracks/6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/audio-analysis/6Se3x9ANMLv0dCDsjGmEjh,Do Re Mi,Blackbear,do re mi,['blackbear'],0.745,0.593,8.0,-6.35,1.0,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,audio_features,212027.0,3.0
2017,99,7floNISpH8VF4z4459Qo18,spotify:track:7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,Look at Me!,XXXTentacion,Look At Me!,['XXXTENTACION'],0.763,0.726,1.0,-6.405,1.0,0.282,0.259,0.0,0.0976,0.349,139.059,audio_features,126346.0,4.0
2017,100,5OUSPcqhYTOzpbXzoEvKim,spotify:track:5OUSPcqhYTOzpbXzoEvKim,https://api.spotify.com/v1/tracks/5OUSPcqhYTOzpbXzoEvKim,https://api.spotify.com/v1/audio-analysis/5OUSPcqhYTOzpbXzoEvKim,The Fighter,Keith Urban  Carrie Underwood,The Fighter,"['Keith Urban', 'Carrie Underwood']",0.681,0.845,11.0,-5.147,0.0,0.0525,0.0304,0.0,0.197,0.761,132.023,audio_features,184040.0,4.0
